"","species","pu","amount"
"3871",15,2111,50.410470947
"3872",16,2111,101.180936084
"3873",10,2112,0.191091748
"3874",15,2112,13.443626416
"3875",15,2113,52.430234912
"3876",19,2122,58.850743848
"3877",20,2122,1.640380811
"3878",17,2123,76.572572217
"3879",18,2123,370.472209375
"3880",19,2123,179.583184277
"3881",20,2123,24.815338916
"3882",17,2124,58.988897217
"3883",18,2124,366.811111816
"3884",19,2124,283.446278906
"3885",20,2124,1642.114240039
"3886",17,2125,211.191874561
"3887",18,2125,514.0927375
"3888",19,2125,235.018363721
"3889",20,2125,302.986056689
"3890",17,2126,360.248228564
"3891",18,2126,97.954466406
"3892",19,2126,433.471403516
"3893",20,2126,313.032943213
"3894",17,2127,30.384046631
"3895",18,2127,115.7161375
"3896",19,2127,232.572539941
"3897",20,2127,99.663295947
"3898",17,2128,407.097416943
"3899",18,2128,300.764052344
"3900",19,2128,275.446015479
"3901",20,2128,70.700953564
"3902",21,2128,73.225472363
"3903",17,2129,209.375788477
"3904",18,2129,60.034824609
"3905",19,2129,57.112589697
"3906",21,2129,197.809433154
"3907",21,2130,261.35705293
"3908",21,2131,7.236237939
"3909",21,2132,57.939827393
"3910",10,2133,4156.921938184
"3911",15,2133,109.090791309
"3912",16,2133,231.089579248
"3913",21,2133,114.512814063
"3914",10,2134,3648.062602637
"3915",15,2134,339.255295752
"3916",16,2134,180.144747803
"3917",21,2134,19.442382666
"3918",10,2135,3309.39702793
"3919",15,2135,171.472864502
"3920",16,2135,343.919622656
"3921",10,2136,2744.231641797
"3922",15,2136,236.790176953
"3923",16,2136,166.541868066
"3924",10,2137,3611.434545801
"3925",15,2137,521.041545264
"3926",16,2137,135.961775586
"3927",10,2138,4156.921938184
"3928",15,2138,1664.050335547
"3929",16,2138,218.987758057
"3930",10,2139,72.497235693
"3931",15,2139,21.292723633
"3932",16,2139,3.271437207
"3933",19,2150,0.664058887
"3934",17,2151,18.919389941
"3935",18,2151,257.375388916
"3936",19,2151,268.586508057
"3937",20,2151,18.595469287
"3938",17,2152,306.660159424
"3939",18,2152,693.945176953
"3940",19,2152,571.856479883
"3941",20,2152,110.489531445
"3942",17,2153,458.22390459
"3943",18,2153,448.903055664
"3944",19,2153,198.624368066
"3945",20,2153,44.085288623
"3946",17,2154,365.566298242
"3947",18,2154,93.05395376
"3948",19,2154,533.814312988
"3949",20,2154,145.91044751
"3950",17,2155,24.190574854
"3951",18,2155,107.920474512
"3952",19,2155,173.259676465
"3953",20,2155,33.850903174
"3954",17,2156,165.002794336
"3955",18,2156,358.01325
"3956",19,2156,301.602929834
"3957",20,2156,3.423272559
"3958",21,2156,1.604577734
"3959",21,2157,131.564862646
"3960",21,2158,109.620479541
"3961",21,2159,854.795701563
"3962",10,2160,2373.65092124
"3963",21,2160,54.730754883
"3964",10,2161,4156.921938184
"3965",21,2161,295.070925049
"3966",10,2162,4142.882837646
"3967",15,2162,25.515962061
"3968",16,2162,187.341297119
"3969",10,2163,3998.509722607
"3970",15,2163,402.792384717
"3971",16,2163,195.380705029
"3972",10,2164,889.767173145
"3973",15,2164,14.296591943
"3974",16,2164,0.206852881
"3975",10,2165,4133.5246854
"3976",15,2165,1113.209662109
"3977",16,2165,613.314052441
"3978",10,2166,2856.15222666
"3979",15,2166,281.443578516
"3980",16,2166,81.488079297
"3981",17,2178,1.684680957
"3982",18,2178,57.364090137
"3983",19,2178,115.887846289
"3984",20,2178,9.659247656
"3985",17,2179,125.038657568
"3986",18,2179,501.434603857
"3987",19,2179,360.233512988
"3988",20,2179,34.403234619
"3989",17,2180,61.704137842
"3990",18,2180,333.342418066
"3991",19,2180,410.008285547
"3992",20,2180,55.572354736
"3993",17,2181,550.274047705
"3994",18,2181,121.391807227
"3995",19,2181,605.407959473
"3996",20,2181,187.110972461
"3997",17,2182,197.345392627
"3998",18,2182,74.67761499
"3999",19,2182,258.521934424
"4000",20,2182,86.049796143
"4001",17,2183,218.075395752
"4002",18,2183,408.211402734
"4003",19,2183,393.796148682
"4004",20,2183,170.878991406
"4005",17,2184,53.158147119
"4006",18,2184,19.613498633
"4007",19,2184,35.501012842
"4008",20,2184,2.891857129
"4009",21,2184,279.617971143
"4010",21,2185,167.117902344
"4011",21,2186,10.149710938
"4012",10,2187,758.427987354
"4013",21,2187,33.077686328
"4014",10,2188,4156.921938232
"4015",21,2188,1038.330614404
"4016",10,2189,4112.820374023
"4017",15,2189,40.132543018
"4018",16,2189,4.610174512
"4019",21,2189,2.016492432
"4020",10,2190,1662.438143604
"4021",15,2190,58.415108984
"4022",16,2190,39.208388623
"4023",10,2191,2209.761000439
"4024",15,2191,162.483588818
"4025",16,2191,121.729943896
"4026",10,2192,2007.598337354
"4027",15,2192,243.667631934
"4028",16,2192,344.667961182
"4029",10,2193,4141.774277246
"4030",15,2193,458.105126465
"4031",16,2193,496.082856934
"4032",10,2194,1323.892941211
"4033",15,2194,36.270090088
"4034",16,2194,49.124341162
"4035",17,2206,23.157337061
"4036",18,2206,62.513990381
"4037",19,2206,376.098934326
"4038",20,2206,13.025463721
"4039",17,2207,182.714628076
"4040",18,2207,516.087556787
"4041",19,2207,739.725913135
"4042",20,2207,231.446930811
"4043",17,2208,261.600636035
"4044",18,2208,281.931474072
"4045",19,2208,282.441427344
"4046",20,2208,193.894304639
"4047",17,2209,273.792244775
"4048",18,2209,207.293671777
"4049",19,2209,578.262129297
"4050",20,2209,442.332708057
"4051",17,2210,100.403869336
"4052",18,2210,316.622954492
"4053",19,2210,389.529867383
"4054",20,2210,79.149757617
"4055",17,2211,539.987199902
"4056",18,2211,269.308409375
"4057",19,2211,446.878908936
"4058",20,2211,231.593845361
"4059",21,2211,4.806784521
"4060",21,2212,194.381717139
"4061",21,2213,240.707966357
"4062",21,2214,247.702663037
"4063",10,2215,4156.921938184
"4064",21,2215,26.091977979
"4065",10,2216,4156.921938184
"4066",15,2216,298.235207471
"4067",16,2216,1.255167139
"4068",21,2216,9.829256152
"4069",10,2217,4156.921938184
"4070",15,2217,8.366118262
"4071",16,2217,86.51229458
"4072",10,2218,1466.511062744
"4073",15,2218,377.244545898
"4074",16,2218,98.018871631
"4075",10,2220,1492.682647705
"4076",15,2220,93.882815771
"4077",16,2220,164.961967041
"4078",10,2221,2280.581580713
"4079",15,2221,60.07534458
"4080",16,2221,157.404911719
"4081",10,2222,523.107182861
"4082",15,2222,351.258642773
"4083",16,2222,97.407021094
"4084",17,2233,0.999999902
"4085",18,2233,7.561523242
"4086",19,2233,51.613534766
"4087",20,2233,9.999999951
"4088",17,2234,382.5937479
"4089",18,2234,483.068858105
"4090",19,2234,391.861394141
"4091",20,2234,85.650996436
"4092",17,2235,206.465432959
"4093",18,2235,509.606064551
"4094",19,2235,676.140633789
"4095",20,2235,202.779550098
"4096",17,2236,307.944116113
"4097",18,2236,232.982003174
"4098",19,2236,410.211387549
"4099",20,2236,265.70965249
"4100",17,2237,290.654631592
"4101",18,2237,453.527210889
"4102",19,2237,477.77675459
"4103",20,2237,143.323420801
"4104",17,2238,242.420020215
"4105",18,2238,374.193538037
"4106",19,2238,612.122157715
"4107",20,2238,489.392397412
"4108",17,2239,179.634686182
"4109",18,2239,212.698182324
"4110",19,2239,368.167757617
"4111",20,2239,122.470834473
"4112",21,2239,135.192336816
"4113",21,2240,403.450038623
"4114",21,2241,20.642471094
"4115",10,2242,3330.841061475
"4116",10,2243,4156.921938135
"4117",10,2244,4156.921938232
"4118",15,2244,108.536093701
"4119",16,2244,129.270008447
"4120",10,2245,746.458369678
"4121",15,2245,14.035644824
"4122",16,2245,115.310012842
"4123",10,2246,3108.665527441
"4124",15,2246,360.234482715
"4125",16,2246,298.119608594
"4126",10,2247,504.759059424
"4127",15,2247,416.022263428
"4128",10,2248,599.19468833
"4129",15,2248,130.614585107
"4130",16,2248,44.986102734
"4131",10,2249,4100.316532324
"4132",15,2249,40.134633252
"4133",16,2249,19.238606055
"4134",17,2261,7.369362012
"4135",18,2261,70.397675879
"4136",19,2261,205.94754209
"4137",20,2261,23.348013672
"4138",17,2262,262.774734766
"4139",18,2262,617.252982959
"4140",19,2262,697.765736523
"4141",20,2262,265.666462061
"4142",17,2263,125.397896533
"4143",18,2263,332.893055469
"4144",19,2263,288.632298145
"4145",20,2263,57.7969771
"4146",17,2264,111.193593408
"4147",18,2264,355.970523975
"4148",19,2264,411.957665479
"4149",20,2264,52.873426807
"4150",17,2265,160.858395117
"4151",18,2265,399.708292383
"4152",19,2265,547.840037109
"4153",20,2265,276.187712402
"4154",21,2265,6.981627588
"4155",17,2266,34.036589111
"4156",18,2266,138.183110791
"4157",19,2266,120.403125098
"4158",20,2266,208.471344824
"4159",21,2266,19.696261084
"4160",21,2267,379.63336582
"4161",21,2268,215.004458643
"4162",10,2269,1060.057989746
"4163",10,2270,4038.09314209
"4164",10,2271,4156.921938184
"4165",21,2271,26.012114697
"4166",10,2272,3196.543171631
"4167",15,2272,202.939580762
"4168",16,2272,146.070491357
"4169",10,2273,1209.64685376
"4170",15,2273,113.578941602
"4171",16,2273,167.224614404
"4172",10,2274,156.367195166
"4173",15,2274,41.370892432
"4174",16,2274,10.508505127
"4175",10,2275,1553.468488379
"4176",15,2275,1257.003772998
"4177",16,2275,53.382599854
"4178",10,2276,3650.424127295
"4179",15,2276,2.354311768
"4180",16,2276,87.067856836
"4181",10,2277,1140.420857617
"4182",15,2277,0.640380859
"4183",17,2289,209.568155957
"4184",18,2289,336.136426416
"4185",19,2289,260.839076123
"4186",20,2289,29.624883936
"4187",17,2290,87.58768252
"4188",18,2290,311.129335791
"4189",19,2290,349.796221826
"4190",20,2290,30.984587598
"4191",17,2291,216.24419248
"4192",18,2291,377.679608643
"4193",19,2291,283.232291211
"4194",20,2291,69.069769824
"4195",17,2292,468.954432861
"4196",18,2292,226.453063867
"4197",19,2292,561.596375537
"4198",20,2292,316.328740283
"4199",17,2293,117.124417822
"4200",18,2293,167.390106885
"4201",19,2293,277.397124756
"4202",20,2293,150.613773291
"4203",21,2293,39.465452686
"4204",21,2294,525.332099072
"4205",21,2295,22.437065723
"4206",21,2296,9.658919482
"4207",10,2297,4156.921938184
"4208",21,2297,3.124449609
"4209",10,2298,4156.921938184
"4210",21,2298,14.239191162
"4211",10,2299,3840.977908447
"4212",15,2299,91.154722998
"4213",16,2299,57.923262354
"4214",10,2300,321.767983203
"4215",15,2300,12.838844775
"4216",16,2300,95.671204541
"4217",10,2301,1451.767792578
"4218",15,2301,147.192100586
"4219",16,2301,137.077469727
"4220",10,2302,2921.759707617
"4221",15,2302,5.824990918
"4222",16,2302,546.045069971
"4223",10,2303,204.96222793
"4224",15,2303,111.854024756
"4225",16,2303,2.064201025
"4226",10,2304,3495.351167529
"4227",15,2304,14.764646631
"4228",16,2304,60.292278809
"4229",17,2316,0.640380908
"4230",18,2316,1
"4231",19,2316,10.723057031
"4232",20,2316,0.690529639
"4233",17,2317,25.583973291
"4234",18,2317,339.893135938
"4235",19,2317,309.330791455
"4236",20,2317,130.92560459
"4237",17,2318,83.275249365
"4238",18,2318,164.282163184
"4239",19,2318,196.991317236
"4240",20,2318,9.741091895
"4241",17,2319,402.545175244
"4242",18,2319,731.924486621
"4243",19,2319,417.142248535
"4244",20,2319,336.664712646
"4245",17,2320,319.896995459
"4246",18,2320,26.358438477
"4247",19,2320,213.329289551
"4248",20,2320,206.363116504
"4249",21,2320,37.754577979
"4250",18,2321,0.976941797
"4251",19,2321,3.243228613
"4252",20,2321,11.144010693
"4253",21,2321,40.49902876
"4254",21,2322,110.058800732
"4255",21,2323,36.66152417
"4256",10,2324,3605.644292432
"4257",21,2324,66.623057813
"4258",10,2325,3402.672584961
"4259",10,2326,4156.921938184
"4260",15,2326,374.711072754
"4261",16,2326,7.629243066
"4262",21,2326,224.27692832
"4263",10,2327,1063.398013916
"4264",15,2327,308.447060645
"4265",16,2327,68.110933203
"4266",10,2328,440.960631982
"4267",15,2328,5.361047705
"4268",16,2328,40.240663135
"4269",10,2329,423.074669385
"4270",15,2329,158.273624268
"4271",16,2329,119.751688428
"4272",10,2330,2427.744028662
"4273",15,2330,148.491683643
"4274",16,2330,109.401937598
"4275",10,2331,3117.391472412
"4276",15,2331,11.493986035
"4277",16,2331,48.401262793
"4278",17,2344,33.261146973
"4279",18,2344,182.245964209
"4280",19,2344,148.982357031
"4281",20,2344,20.400363379
"4282",17,2345,26.138978076
"4283",18,2345,136.929092627
"4284",19,2345,141.990188916
"4285",20,2345,2.773437842
"4286",17,2346,294.113200684
"4287",18,2346,323.490092188
"4288",19,2346,553.323963965
"4289",20,2346,46.166618799
"4290",17,2347,281.935709082
"4291",18,2347,255.048086572
"4292",19,2347,549.698901318
"4293",20,2347,72.206390381
"4294",17,2348,173.420483008
"4295",18,2348,321.056113965
"4296",19,2348,609.908227246
"4297",20,2348,474.988919043
"4298",21,2348,4.000000098
"4299",21,2349,172.799010693
"4300",21,2350,76.70990918
"4301",10,2351,1162.989567236
"4302",21,2351,47.168392041
"4303",10,2352,3276.958735742
"4304",10,2353,4156.921938086
"4305",15,2353,64.851816797
"4306",16,2353,3.640380908
"4307",21,2353,134.990570117
"4308",10,2354,3356.447350293
"4309",15,2354,136.726698145
"4310",16,2354,243.603844043
"4311",15,2355,66.685286084
"4312",16,2355,88.455994092
"4313",10,2357,3527.690694629
"4314",15,2357,32.834128662
"4315",16,2357,186.284808105
"4316",10,2358,2410.910897803
"4317",15,2358,131.1931771
"4318",16,2358,138.115212695
"4319",10,2359,1402.86757041
"4320",15,2359,8.06345542
"4321",16,2359,22.603664502
"4322",17,2372,40.582337988
"4323",18,2372,148.254452295
"4324",19,2372,207.305523535
"4325",20,2372,51.815073486
"4326",17,2373,57.830021826
"4327",18,2373,176.086625879
"4328",19,2373,436.631118164
"4329",20,2373,24.531735742
"4330",17,2374,13.782471484
"4331",18,2374,184.671145508
"4332",19,2374,242.590433252
"4333",20,2374,18.407665723
"4334",17,2375,320.295565674
"4335",18,2375,597.129658008
"4336",19,2375,439.656504834
"4337",20,2375,113.65478252
"4338",17,2376,94.266774512
"4339",18,2376,200.88109043
"4340",19,2376,254.108361621
"4341",20,2376,131.239720264
"4342",21,2376,37.881696729
"4343",21,2377,145.317932129
"4344",21,2378,304.841158691
"4345",10,2379,4156.921938135
"4346",21,2379,8.858254102
"4347",10,2380,4102.008103955
"4348",15,2380,55.71633584
"4349",16,2380,21.652216113
"4350",10,2381,4156.921938232
"4351",15,2381,3.647305371
"4352",16,2381,15.853947412
"4353",15,2382,1010.057116602
"4354",16,2382,117.935254639
"4355",10,2385,3615.421665479
"4356",15,2385,93.665768115
"4357",16,2385,238.657785352
"4358",10,2386,4144.569621436
"4359",15,2386,30.339005664
"4360",16,2386,20.666501807
"4361",17,2399,74.172296777
"4362",18,2399,34.860325244
"4363",19,2399,136.214766846
"4364",20,2399,20.942356787
"4365",17,2400,21.43972749
"4366",18,2400,46.438559473
"4367",19,2400,123.892459912
"4368",17,2401,41.707922314
"4369",18,2401,113.316043555
"4370",19,2401,309.092797412
"4371",20,2401,57.939961768
"4372",17,2402,368.833981201
"4373",18,2402,318.759298633
"4374",19,2402,629.801566748
"4375",20,2402,332.844744531
"4376",17,2403,335.039605566
"4377",18,2403,598.027062646
"4378",19,2403,358.940656787
"4379",20,2403,163.303052783
"4380",21,2404,202.784390234
"4381",21,2405,157.699970117
"4382",10,2406,2160.315298682
"4383",21,2406,484.842341504
"4384",10,2407,3036.321743701
"4385",10,2408,3400.422571387
"4386",15,2408,228.122883545
"4387",16,2408,109.693399365
"4388",10,2409,1512.937438916
"4389",15,2409,264.767184766
"4390",16,2409,78.956822363
"4391",15,2410,364.340630469
"4392",16,2410,48.446437939
"4393",10,2412,924.991931934
"4394",15,2412,163.191949658
"4395",16,2412,41.241523584
"4396",10,2413,3997.037290186
"4397",15,2413,147.416068457
"4398",16,2413,14.071288916
"4399",10,2414,2244.198443945
"4400",15,2414,25.537904199
"4401",16,2414,2.687669287
"4402",17,2427,43.557789795
"4403",18,2427,90.219054199
"4404",19,2427,38.690074609
"4405",20,2427,6.28076167
"4406",17,2428,31.054916895
"4407",18,2428,186.251739404
"4408",19,2428,237.472530225
"4409",20,2428,43.46512583
"4410",17,2429,11.086929492
"4411",18,2429,116.383989502
"4412",19,2429,155.622251074
"4413",20,2429,17.231841064
"4414",17,2430,311.418048682
"4415",18,2430,558.781865332
"4416",19,2430,332.200053369
"4417",20,2430,478.502654492
"4418",17,2431,23.134020557
"4419",18,2431,119.99665
"4420",19,2431,103.705989453
"4421",20,2431,23.945555664
"4422",21,2431,224.354014648
"4423",21,2432,492.298122607
"4424",21,2433,227.440929102
"4425",10,2434,4156.921938184
"4426",21,2434,87.439630957
"4427",10,2435,2055.696187451
"4428",15,2435,208.068821777
"4429",16,2435,19.924537402
"4430",10,2436,4156.921938184
"4431",15,2436,3.684691602
"4432",16,2436,19.368837549
"4433",15,2437,254.468637891
"4434",16,2437,53.283782666
"4435",10,2440,4156.921938184
"4436",15,2440,162.516237158
"4437",16,2440,80.450132617
"4438",10,2441,2886.318253809
"4439",15,2441,32.304693799
"4440",16,2441,14.552676465
"4441",10,2442,23.436082813
"4442",17,2455,11.952660547
"4443",18,2455,157.302863965
"4444",19,2455,183.768192188
"4445",20,2455,49.948812207
"4446",17,2456,52.159258252
"4447",18,2456,209.068598096
"4448",19,2456,183.559038232
"4449",20,2456,16.066894531
"4450",17,2457,91.715192627
"4451",18,2457,228.845920508
"4452",19,2457,268.360126123
"4453",20,2457,55.931037109
"4454",17,2458,738.81120791
"4455",18,2458,636.450568066
"4456",19,2458,473.008512891
"4457",20,2458,337.62301499
"4458",21,2459,519.707557568
"4459",21,2460,411.442237598
"4460",10,2461,2854.955944824
"4461",21,2461,43.669122998
"4462",10,2462,4156.921938184
"4463",21,2462,1.000000098
"4464",10,2463,1777.683822168
"4465",15,2463,232.872703809
"4466",16,2463,25.328922412
"4467",10,2464,1240.870026123
"4468",15,2464,39.034707471
"4469",16,2464,29.105168994
"4470",15,2465,20.272581006
"4471",16,2465,26.928517236
"4472",10,2467,621.828948047
"4473",10,2468,2898.706726416
"4474",15,2468,227.373691064
"4475",16,2468,4.27679126
"4476",10,2469,1215.930088184
"4477",15,2469,31.02033584
"4478",16,2469,5.608961475
"4479",18,2482,13.159151416
"4480",19,2482,58.871457471
"4481",20,2482,4.999999902
"4482",17,2483,105.782611914
"4483",18,2483,254.805796094
"4484",19,2483,288.212255811
"4485",20,2483,28.982288818
"4486",17,2484,185.874143506
"4487",18,2484,391.0699771
"4488",19,2484,224.750895996
"4489",20,2484,145.796257373
"4490",17,2485,118.572831006
"4491",18,2485,415.552059375
"4492",19,2485,423.14135293
"4493",20,2485,188.169139844
"4494",17,2486,166.240185938
"4495",18,2486,396.481606641
"4496",19,2486,57.362620752
"4497",20,2486,54.843049658
"4498",21,2486,281.283023877
"4499",21,2487,153.174605664
"4500",21,2488,183.938923633
"4501",10,2489,4156.921938184
"4502",21,2489,66.936311035
"4503",10,2490,3189.354509668
"4504",10,2491,2116.084232324
"4505",15,2491,8.822667041
"4506",16,2491,9.544617822
"4507",15,2492,11.000000195
"4508",10,2495,1463.462486084
"4509",15,2495,0.640380859
"4510",16,2495,0.640380908
"4511",10,2496,681.555972266
"4512",15,2496,291.150179834
"4513",17,2510,30.634444824
"4514",18,2510,98.693503662
"4515",19,2510,159.950297705
"4516",20,2510,39.789967188
"4517",17,2511,7.259746582
"4518",18,2511,97.61652334
"4519",19,2511,243.477986426
"4520",20,2511,13.96140293
"4521",17,2512,505.686485596
"4522",18,2512,372.658075537
"4523",19,2512,417.367988721
"4524",20,2512,343.74734917
"4525",17,2513,624.840786475
"4526",18,2513,569.479698779
"4527",19,2513,564.864682422
"4528",20,2513,384.50025625
"4529",21,2514,135.548513428
"4530",21,2515,227.085167578
"4531",10,2516,2893.995002539
"4532",21,2516,344.740175781
"4533",10,2517,3453.689871826
"4534",21,2517,0.640380859
"4535",15,2524,97.358015967
"4536",17,2538,516.150224756
"4537",18,2538,375.872813135
"4538",19,2538,315.478970996
"4539",20,2538,229.299433936
"4540",17,2539,309.222001514
"4541",18,2539,263.103527002
"4542",19,2539,320.84227998
"4543",20,2539,99.711810742
"4544",17,2540,536.305567773
"4545",18,2540,468.002532568
"4546",19,2540,290.247866895
"4547",20,2540,207.366160449
"4548",17,2541,333.542021484
"4549",18,2541,323.816991553
"4550",19,2541,42.287630371
"4551",20,2541,73.995333398
"4552",21,2541,177.720193115
"4553",21,2542,126.965707275
"4554",10,2543,190.18206875
"4555",21,2543,156.44131875
"4556",10,2544,4156.921938184
"4557",21,2544,15.44081626
"4558",10,2545,872.625093115
"4559",17,2565,30.193238184
"4560",18,2565,46.558278467
"4561",19,2565,133.680730713
"4562",20,2565,52.153793311
"4563",17,2566,136.462454688
"4564",18,2566,286.776365674
"4565",19,2566,475.123210205
"4566",20,2566,93.9424146
"4567",17,2567,256.692717871
"4568",18,2567,379.800820264
"4569",19,2567,386.18560542
"4570",20,2567,95.689819873
"4571",17,2568,299.426444189
"4572",18,2568,549.908422461
"4573",19,2568,297.198944531
"4574",20,2568,166.885598193
"4575",21,2569,257.392449609
"4576",21,2570,39.209606641
"4577",10,2571,4145.005084521
"4578",21,2571,26.266129688
"4579",10,2572,3636.386763281
"4580",17,2593,473.552615039
"4581",18,2593,504.588056201
"4582",19,2593,447.380288379
"4583",20,2593,113.050760059
"4584",17,2594,33.623248926
"4585",18,2594,81.134157715
"4586",19,2594,184.605999951
"4587",20,2594,5.054074219
"4588",17,2595,227.154428711
"4589",18,2595,242.383181787
"4590",19,2595,340.924187988
"4591",20,2595,33.609033691
"4592",17,2596,29.420126416
"4593",18,2596,148.395156299
"4594",19,2596,107.154238477
"4595",21,2596,250.582345947
"4596",21,2597,77.734538281
"4597",10,2598,1092.953566016
"4598",21,2598,200.13797583
"4599",10,2599,3534.252487109
"4600",21,2602,8.348131787
"4601",17,2620,9.503036279
"4602",18,2620,30.872456006
"4603",19,2620,113.969497314
"4604",20,2620,42.038155273
"4605",17,2621,31.047896777
"4606",18,2621,62.477515625
"4607",19,2621,68.959928027
"4608",20,2621,18.80839707
"4609",17,2622,38.518318945
"4610",18,2622,157.887412842
"4611",19,2622,205.460690527
"4612",20,2622,43.503822656
"4613",17,2623,154.083926563
"4614",18,2623,455.602979297
"4615",19,2623,419.386202734
"4616",20,2623,196.369818945
"4617",21,2624,529.894039014
"4618",21,2625,121.000645947
"4619",10,2626,4156.921938184
"4620",21,2626,193.600547119
"4621",10,2627,1031.586781152
"4622",21,2629,162.154280908
"4623",17,2648,12.276233691
"4624",18,2648,81.679994141
"4625",19,2648,63.460891602
"4626",20,2648,123.748655908
"4627",18,2649,1.000000098
"4628",19,2649,11.058660596
"4629",20,2649,33.924884961
"4630",17,2650,0.965278906
"4631",18,2650,36.555792822
"4632",19,2650,42.541671045
"4633",20,2650,19.518315967
"4634",17,2651,93.106433057
"4635",18,2651,86.562853027
"4636",19,2651,20.670420166
"4637",20,2651,77.338541797
"4638",21,2651,58.801330469
"4639",21,2652,578.987066016
"4640",10,2653,2206.840574951
"4641",21,2653,404.886895752
"4642",10,2654,2446.363079883
"4643",18,2678,5.000000049
"4644",19,2678,10.043612158
"4645",20,2678,5.617692627
"4646",21,2679,77.153653809
"4647",21,2680,716.540146387
"4648",10,2681,3581.746854688
"4649",21,2681,194.703090039
"4650",21,2707,498.809050586
"4651",10,2708,3265.277044873
"4652",21,2708,227.358045117
"4653",10,2709,249.221185547
"4654",21,2709,3.822368164
"4655",21,2735,415.499625635
"4656",10,2736,2823.705279736
"4657",21,2736,452.433542627
"4658",21,2762,24.997939795
"4659",10,2763,768.86489541
"4660",21,2763,65.257683887
"4661",10,2791,20.693239502
"4662",21,2791,4.963349268
